id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,fold,cnn_probability_oof,m3_probability_oof
family_b_004548_field_missing,family_b,f5a84c000b90215d,v1,field_missing,forged,genuine,2,2.6e-05,0.992396
family_b_004549_fine_grained_edit,family_b,f5a84c000b90215d,v1,fine_grained_edit,forged,genuine,2,0.061905,0.975808
family_b_004550_coordinated_full_forgery,family_b,f5a84c000b90215d,v1,coordinated_full_forgery,forged,genuine,2,0.029452,0.41216
family_b_004551_visual_splice,family_b,f5a84c000b90215d,v1,visual_splice,forged,forged,2,0.99982,0.242012
family_b_004552_visual_splice,family_b,f5a84c000b90215d,v1,visual_splice,forged,forged,2,0.065902,0.242012
family_b_004553_visual_splice,family_b,f5a84c000b90215d,v1,visual_splice,forged,forged,2,0.999835,0.242012
family_b_004554_genuine,family_b,cdc578633442132a,v1,genuine,genuine,genuine,4,0.507939,0.246925
family_b_004555_text_qr_mismatch,family_b,cdc578633442132a,v1,text_qr_mismatch,forged,genuine,4,0.062502,0.950717
family_b_004556_qr_only_mismatch,family_b,cdc578633442132a,v1,qr_only_mismatch,forged,genuine,4,0.05765,0.962981
family_b_004557_checksum_invalid,family_b,cdc578633442132a,v1,checksum_invalid,forged,genuine,4,0.459261,0.998089
family_b_004558_format_invalid,family_b,cdc578633442132a,v1,format_invalid,forged,genuine,4,0.084497,0.998535
family_b_004559_field_missing,family_b,cdc578633442132a,v1,field_missing,forged,genuine,4,0.03966,0.99107
family_b_004560_fine_grained_edit,family_b,cdc578633442132a,v1,fine_grained_edit,forged,genuine,4,0.19074,0.962981
family_b_004561_coordinated_full_forgery,family_b,cdc578633442132a,v1,coordinated_full_forgery,forged,genuine,4,0.157141,0.246925
family_b_004562_visual_splice,family_b,cdc578633442132a,v1,visual_splice,forged,forged,4,0.998492,0.246925
family_b_004563_visual_splice,family_b,cdc578633442132a,v1,visual_splice,forged,forged,4,0.999887,0.970637
family_b_004564_visual_splice,family_b,cdc578633442132a,v1,visual_splice,forged,forged,4,0.738805,0.246925
family_b_004576_genuine,family_b,2e610fe858454a2f,v1,genuine,genuine,genuine,0,0.177441,0.242722
family_b_004577_text_qr_mismatch,family_b,2e610fe858454a2f,v1,text_qr_mismatch,forged,genuine,0,0.068696,0.981938
family_b_004578_qr_only_mismatch,family_b,2e610fe858454a2f,v1,qr_only_mismatch,forged,genuine,0,0.091764,0.397579
family_b_004579_checksum_invalid,family_b,2e610fe858454a2f,v1,checksum_invalid,forged,genuine,0,0.310634,0.996854
family_b_004580_format_invalid,family_b,2e610fe858454a2f,v1,format_invalid,forged,genuine,0,0.039068,0.992861
family_b_004581_field_missing,family_b,2e610fe858454a2f,v1,field_missing,forged,genuine,0,0.02941,0.34921
family_b_004582_fine_grained_edit,family_b,2e610fe858454a2f,v1,fine_grained_edit,forged,genuine,0,0.777899,0.984874
family_b_004583_coordinated_full_forgery,family_b,2e610fe858454a2f,v1,coordinated_full_forgery,forged,genuine,0,0.00372,0.242722
family_b_004584_visual_splice,family_b,2e610fe858454a2f,v1,visual_splice,forged,forged,0,0.997708,0.242722
family_b_004585_visual_splice,family_b,2e610fe858454a2f,v1,visual_splice,forged,forged,0,0.996549,0.242722
family_b_004586_visual_splice,family_b,2e610fe858454a2f,v1,visual_splice,forged,forged,0,0.960209,0.242722
family_b_004587_genuine,family_b,45114eeb50b95a33,v2,genuine,genuine,genuine,1,0.042983,0.241102
family_b_004588_text_qr_mismatch,family_b,45114eeb50b95a33,v2,text_qr_mismatch,forged,genuine,1,0.181779,0.989609
family_b_004589_qr_only_mismatch,family_b,45114eeb50b95a33,v2,qr_only_mismatch,forged,genuine,1,0.000959,0.400293
family_b_004590_checksum_invalid,family_b,45114eeb50b95a33,v2,checksum_invalid,forged,genuine,1,0.015455,0.99722
family_b_004591_format_invalid,family_b,45114eeb50b95a33,v2,format_invalid,forged,genuine,1,0.266363,0.991756
family_b_004592_field_missing,family_b,45114eeb50b95a33,v2,field_missing,forged,genuine,1,0.001619,0.991134
family_b_004593_fine_grained_edit,family_b,45114eeb50b95a33,v2,fine_grained_edit,forged,genuine,1,0.233471,0.807348
family_b_004594_coordinated_full_forgery,family_b,45114eeb50b95a33,v2,coordinated_full_forgery,forged,genuine,1,0.000133,0.241102
family_b_004595_visual_splice,family_b,45114eeb50b95a33,v2,visual_splice,forged,forged,1,0.99851,0.241102
family_b_004596_visual_splice,family_b,45114eeb50b95a33,v2,visual_splice,forged,forged,1,0.999901,0.241102
family_b_004597_visual_splice,family_b,45114eeb50b95a33,v2,visual_splice,forged,forged,1,0.565283,0.241102
family_b_004598_genuine,family_b,3a15ea5fcc87278a,v1,genuine,genuine,genuine,3,0.000588,0.246238
family_b_004599_text_qr_mismatch,family_b,3a15ea5fcc87278a,v1,text_qr_mismatch,forged,genuine,3,0.002176,0.998057
family_b_004600_qr_only_mismatch,family_b,3a15ea5fcc87278a,v1,qr_only_mismatch,forged,genuine,3,0.000292,0.974873
family_b_004601_checksum_invalid,family_b,3a15ea5fcc87278a,v1,checksum_invalid,forged,genuine,3,3.7e-05,0.990851
family_b_004602_format_invalid,family_b,3a15ea5fcc87278a,v1,format_invalid,forged,genuine,3,0.002129,0.970466
family_b_004603_field_missing,family_b,3a15ea5fcc87278a,v1,field_missing,forged,genuine,3,0.000834,0.984334
family_b_004604_fine_grained_edit,family_b,3a15ea5fcc87278a,v1,fine_grained_edit,forged,genuine,3,0.002082,0.872952
family_b_004605_coordinated_full_forgery,family_b,3a15ea5fcc87278a,v1,coordinated_full_forgery,forged,genuine,3,0.003194,0.246238
family_b_004606_visual_splice,family_b,3a15ea5fcc87278a,v1,visual_splice,forged,forged,3,0.993684,0.246238
family_b_004607_visual_splice,family_b,3a15ea5fcc87278a,v1,visual_splice,forged,forged,3,0.982162,0.246238
family_b_004608_visual_splice,family_b,3a15ea5fcc87278a,v1,visual_splice,forged,forged,3,0.998572,0.246238
family_b_004609_genuine,family_b,03d51c46c1d7b29c,v2,genuine,genuine,genuine,2,0.059448,0.242012
family_b_004610_text_qr_mismatch,family_b,03d51c46c1d7b29c,v2,text_qr_mismatch,forged,genuine,2,0.055709,0.974183
family_b_004611_qr_only_mismatch,family_b,03d51c46c1d7b29c,v2,qr_only_mismatch,forged,genuine,2,0.007092,0.991268
family_b_004612_checksum_invalid,family_b,03d51c46c1d7b29c,v2,checksum_invalid,forged,genuine,2,0.008315,0.984401
family_b_004613_format_invalid,family_b,03d51c46c1d7b29c,v2,format_invalid,forged,genuine,2,0.001945,0.998567
family_b_004614_field_missing,family_b,03d51c46c1d7b29c,v2,field_missing,forged,genuine,2,0.001701,0.894278
family_b_004615_fine_grained_edit,family_b,03d51c46c1d7b29c,v2,fine_grained_edit,forged,genuine,2,0.008338,0.967326
family_b_004616_coordinated_full_forgery,family_b,03d51c46c1d7b29c,v2,coordinated_full_forgery,forged,genuine,2,0.537518,0.242012
family_b_004617_visual_splice,family_b,03d51c46c1d7b29c,v2,visual_splice,forged,forged,2,0.621339,0.242012
family_b_004618_visual_splice,family_b,03d51c46c1d7b29c,v2,visual_splice,forged,forged,2,0.999603,0.975808
family_b_004619_visual_splice,family_b,03d51c46c1d7b29c,v2,visual_splice,forged,forged,2,0.998768,0.242012
family_b_004620_genuine,family_b,a7953c0b8009e1a3,v2,genuine,genuine,genuine,1,0.00208,0.241102
family_b_004621_text_qr_mismatch,family_b,a7953c0b8009e1a3,v2,text_qr_mismatch,forged,genuine,1,0.005648,0.949216
family_b_004622_qr_only_mismatch,family_b,a7953c0b8009e1a3,v2,qr_only_mismatch,forged,genuine,1,0.000409,0.949216
family_b_004623_checksum_invalid,family_b,a7953c0b8009e1a3,v2,checksum_invalid,forged,genuine,1,0.001094,0.99722
family_b_004624_format_invalid,family_b,a7953c0b8009e1a3,v2,format_invalid,forged,genuine,1,0.03478,0.96095
family_b_004625_field_missing,family_b,a7953c0b8009e1a3,v2,field_missing,forged,genuine,1,0.000589,0.986946
family_b_004626_fine_grained_edit,family_b,a7953c0b8009e1a3,v2,fine_grained_edit,forged,genuine,1,0.003369,0.241102
family_b_004627_coordinated_full_forgery,family_b,a7953c0b8009e1a3,v2,coordinated_full_forgery,forged,genuine,1,0.016199,0.241102
family_b_004628_visual_splice,family_b,a7953c0b8009e1a3,v2,visual_splice,forged,forged,1,0.998036,0.241102
family_b_004629_visual_splice,family_b,a7953c0b8009e1a3,v2,visual_splice,forged,forged,1,0.998145,0.241102
family_b_004630_visual_splice,family_b,a7953c0b8009e1a3,v2,visual_splice,forged,forged,1,0.999893,0.400293
family_b_004642_genuine,family_b,48dc8916147bf508,v2,genuine,genuine,genuine,2,0.005495,0.242012
family_b_004643_text_qr_mismatch,family_b,48dc8916147bf508,v2,text_qr_mismatch,forged,genuine,2,0.001864,0.975808
family_b_004644_qr_only_mismatch,family_b,48dc8916147bf508,v2,qr_only_mismatch,forged,genuine,2,0.003642,0.975808
family_b_004645_checksum_invalid,family_b,48dc8916147bf508,v2,checksum_invalid,forged,genuine,2,0.730234,0.984401
family_b_004646_format_invalid,family_b,48dc8916147bf508,v2,format_invalid,forged,genuine,2,0.000206,0.998567
family_b_004647_field_missing,family_b,48dc8916147bf508,v2,field_missing,forged,genuine,2,3.1e-05,0.992396
family_b_004648_fine_grained_edit,family_b,48dc8916147bf508,v2,fine_grained_edit,forged,genuine,2,0.000398,0.967326
family_b_004649_coordinated_full_forgery,family_b,48dc8916147bf508,v2,coordinated_full_forgery,forged,genuine,2,0.021335,0.242012
family_b_004650_visual_splice,family_b,48dc8916147bf508,v2,visual_splice,forged,forged,2,0.999822,0.242012
family_b_004651_visual_splice,family_b,48dc8916147bf508,v2,visual_splice,forged,forged,2,0.999897,0.242012
family_b_004652_visual_splice,family_b,48dc8916147bf508,v2,visual_splice,forged,forged,2,0.998983,0.242012
family_b_004653_genuine,family_b,4947c6043a5ef0a9,v1,genuine,genuine,genuine,0,0.002529,0.242722
family_b_004654_text_qr_mismatch,family_b,4947c6043a5ef0a9,v1,text_qr_mismatch,forged,genuine,0,0.006377,0.992376
family_b_004655_qr_only_mismatch,family_b,4947c6043a5ef0a9,v1,qr_only_mismatch,forged,genuine,0,0.034843,0.981938
family_b_004656_checksum_invalid,family_b,4947c6043a5ef0a9,v1,checksum_invalid,forged,genuine,0,0.007022,0.996854
family_b_004657_format_invalid,family_b,4947c6043a5ef0a9,v1,format_invalid,forged,genuine,0,0.006973,0.990541
family_b_004658_field_missing,family_b,4947c6043a5ef0a9,v1,field_missing,forged,genuine,0,0.000474,0.992953
family_b_004659_fine_grained_edit,family_b,4947c6043a5ef0a9,v1,fine_grained_edit,forged,genuine,0,0.000518,0.986274
family_b_004660_coordinated_full_forgery,family_b,4947c6043a5ef0a9,v1,coordinated_full_forgery,forged,genuine,0,0.009008,0.242722
family_b_004661_visual_splice,family_b,4947c6043a5ef0a9,v1,visual_splice,forged,forged,0,0.999908,0.242722
family_b_004662_visual_splice,family_b,4947c6043a5ef0a9,v1,visual_splice,forged,forged,0,0.004336,0.242722
family_b_004663_visual_splice,family_b,4947c6043a5ef0a9,v1,visual_splice,forged,forged,0,0.780519,0.242722
family_b_004664_genuine,family_b,7e6f761a284f249d,v2,genuine,genuine,genuine,4,0.844945,0.465777
family_b_004665_text_qr_mismatch,family_b,7e6f761a284f249d,v2,text_qr_mismatch,forged,genuine,4,0.117427,0.968141
family_b_004666_qr_only_mismatch,family_b,7e6f761a284f249d,v2,qr_only_mismatch,forged,genuine,4,0.214118,0.950717
family_b_004667_checksum_invalid,family_b,7e6f761a284f249d,v2,checksum_invalid,forged,genuine,4,0.000919,0.465777
family_b_004668_format_invalid,family_b,7e6f761a284f249d,v2,format_invalid,forged,genuine,4,0.730632,0.465777
family_b_004669_field_missing,family_b,7e6f761a284f249d,v2,field_missing,forged,genuine,4,0.003046,0.465777
family_b_004670_fine_grained_edit,family_b,7e6f761a284f249d,v2,fine_grained_edit,forged,genuine,4,0.15926,0.94575
family_b_004671_coordinated_full_forgery,family_b,7e6f761a284f249d,v2,coordinated_full_forgery,forged,genuine,4,0.011583,0.246925
family_b_004672_visual_splice,family_b,7e6f761a284f249d,v2,visual_splice,forged,forged,4,0.999871,0.839414
family_b_004673_visual_splice,family_b,7e6f761a284f249d,v2,visual_splice,forged,forged,4,0.999931,0.839414
family_b_004674_visual_splice,family_b,7e6f761a284f249d,v2,visual_splice,forged,forged,4,0.999942,0.950717
family_b_004675_genuine,family_b,250a0e03e963a80b,v1,genuine,genuine,genuine,2,0.027435,0.242012
family_b_004676_text_qr_mismatch,family_b,250a0e03e963a80b,v1,text_qr_mismatch,forged,genuine,2,0.027952,0.975808
family_b_004677_qr_only_mismatch,family_b,250a0e03e963a80b,v1,qr_only_mismatch,forged,genuine,2,0.0126,0.991268
family_b_004678_checksum_invalid,family_b,250a0e03e963a80b,v1,checksum_invalid,forged,genuine,2,0.052827,0.967755
family_b_004679_format_invalid,family_b,250a0e03e963a80b,v1,format_invalid,forged,genuine,2,0.014131,0.950709
family_b_004680_field_missing,family_b,250a0e03e963a80b,v1,field_missing,forged,genuine,2,0.032292,0.989988
family_b_004681_fine_grained_edit,family_b,250a0e03e963a80b,v1,fine_grained_edit,forged,genuine,2,0.030417,0.990096
family_b_004682_coordinated_full_forgery,family_b,250a0e03e963a80b,v1,coordinated_full_forgery,forged,genuine,2,0.004491,0.242012
family_b_004683_visual_splice,family_b,250a0e03e963a80b,v1,visual_splice,forged,forged,2,0.999909,0.41216
family_b_004684_visual_splice,family_b,250a0e03e963a80b,v1,visual_splice,forged,forged,2,0.9994,0.242012
family_b_004685_visual_splice,family_b,250a0e03e963a80b,v1,visual_splice,forged,forged,2,0.114901,0.242012
family_b_004686_genuine,family_b,5cfe777fdad8b374,v1,genuine,genuine,genuine,1,0.06629,0.241102
family_b_004687_text_qr_mismatch,family_b,5cfe777fdad8b374,v1,text_qr_mismatch,forged,genuine,1,0.048393,0.998377
family_b_004688_qr_only_mismatch,family_b,5cfe777fdad8b374,v1,qr_only_mismatch,forged,genuine,1,0.043063,0.989609
family_b_004689_checksum_invalid,family_b,5cfe777fdad8b374,v1,checksum_invalid,forged,genuine,1,0.019637,0.99722
family_b_004690_format_invalid,family_b,5cfe777fdad8b374,v1,format_invalid,forged,genuine,1,0.030861,0.990081
family_b_004691_field_missing,family_b,5cfe777fdad8b374,v1,field_missing,forged,genuine,1,0.008049,0.986946
family_b_004692_fine_grained_edit,family_b,5cfe777fdad8b374,v1,fine_grained_edit,forged,genuine,1,0.157086,0.90758
family_b_004693_coordinated_full_forgery,family_b,5cfe777fdad8b374,v1,coordinated_full_forgery,forged,genuine,1,0.005513,0.241102
family_b_004694_visual_splice,family_b,5cfe777fdad8b374,v1,visual_splice,forged,forged,1,0.998803,0.241102
family_b_004695_visual_splice,family_b,5cfe777fdad8b374,v1,visual_splice,forged,forged,1,0.997574,0.241102
family_b_004696_visual_splice,family_b,5cfe777fdad8b374,v1,visual_splice,forged,forged,1,0.996535,0.241102
family_b_004697_genuine,family_b,549db7c8f5364803,v1,genuine,genuine,genuine,0,0.000821,0.242722
family_b_004698_text_qr_mismatch,family_b,549db7c8f5364803,v1,text_qr_mismatch,forged,genuine,0,8.5e-05,0.984874
family_b_004699_qr_only_mismatch,family_b,549db7c8f5364803,v1,qr_only_mismatch,forged,genuine,0,0.001346,0.976678
family_b_004700_checksum_invalid,family_b,549db7c8f5364803,v1,checksum_invalid,forged,genuine,0,0.016352,0.996854
family_b_004701_format_invalid,family_b,549db7c8f5364803,v1,format_invalid,forged,genuine,0,0.005569,0.992861
family_b_004702_field_missing,family_b,549db7c8f5364803,v1,field_missing,forged,genuine,0,0.00049,0.888987
family_b_004703_fine_grained_edit,family_b,549db7c8f5364803,v1,fine_grained_edit,forged,genuine,0,0.003318,0.984874
family_b_004704_coordinated_full_forgery,family_b,549db7c8f5364803,v1,coordinated_full_forgery,forged,genuine,0,0.04553,0.242722
family_b_004705_visual_splice,family_b,549db7c8f5364803,v1,visual_splice,forged,forged,0,0.36899,0.242722
family_b_004706_visual_splice,family_b,549db7c8f5364803,v1,visual_splice,forged,forged,0,0.993486,0.242722
family_b_004707_visual_splice,family_b,549db7c8f5364803,v1,visual_splice,forged,forged,0,0.999589,0.242722
family_b_004708_genuine,family_b,0b945060b5794197,v1,genuine,genuine,genuine,0,0.115718,0.397579
family_b_004709_text_qr_mismatch,family_b,0b945060b5794197,v1,text_qr_mismatch,forged,genuine,0,0.09773,0.397579
family_b_004710_qr_only_mismatch,family_b,0b945060b5794197,v1,qr_only_mismatch,forged,genuine,0,0.044423,0.992376
family_b_004711_checksum_invalid,family_b,0b945060b5794197,v1,checksum_invalid,forged,genuine,0,0.028663,0.996854
family_b_004712_format_invalid,family_b,0b945060b5794197,v1,format_invalid,forged,genuine,0,0.019684,0.944199
family_b_004713_field_missing,family_b,0b945060b5794197,v1,field_missing,forged,genuine,0,0.018396,0.992953
family_b_004714_fine_grained_edit,family_b,0b945060b5794197,v1,fine_grained_edit,forged,genuine,0,0.767167,0.971414
family_b_004715_coordinated_full_forgery,family_b,0b945060b5794197,v1,coordinated_full_forgery,forged,genuine,0,0.004352,0.242722
family_b_004716_visual_splice,family_b,0b945060b5794197,v1,visual_splice,forged,forged,0,0.999582,0.397579
family_b_004717_visual_splice,family_b,0b945060b5794197,v1,visual_splice,forged,forged,0,0.99979,0.242722
family_b_004718_visual_splice,family_b,0b945060b5794197,v1,visual_splice,forged,forged,0,0.999728,0.242722
family_b_004741_genuine,family_b,0a51fd09a7d0eed0,v2,genuine,genuine,genuine,3,0.107443,0.246238
family_b_004742_text_qr_mismatch,family_b,0a51fd09a7d0eed0,v2,text_qr_mismatch,forged,genuine,3,0.068417,0.968754
family_b_004743_qr_only_mismatch,family_b,0a51fd09a7d0eed0,v2,qr_only_mismatch,forged,genuine,3,0.049157,0.974873
family_b_004744_checksum_invalid,family_b,0a51fd09a7d0eed0,v2,checksum_invalid,forged,genuine,3,0.028499,0.990851
family_b_004745_format_invalid,family_b,0a51fd09a7d0eed0,v2,format_invalid,forged,genuine,3,0.044255,0.970466
family_b_004746_field_missing,family_b,0a51fd09a7d0eed0,v2,field_missing,forged,genuine,3,0.005531,0.85316
family_b_004747_fine_grained_edit,family_b,0a51fd09a7d0eed0,v2,fine_grained_edit,forged,genuine,3,0.027872,0.872952
family_b_004748_coordinated_full_forgery,family_b,0a51fd09a7d0eed0,v2,coordinated_full_forgery,forged,genuine,3,0.001945,0.246238
family_b_004749_visual_splice,family_b,0a51fd09a7d0eed0,v2,visual_splice,forged,forged,3,0.012353,0.246238
family_b_004750_visual_splice,family_b,0a51fd09a7d0eed0,v2,visual_splice,forged,forged,3,0.999584,0.968754
family_b_004751_visual_splice,family_b,0a51fd09a7d0eed0,v2,visual_splice,forged,forged,3,0.897725,0.92525
family_b_004752_genuine,family_b,8a70f1eefd2662c2,v1,genuine,genuine,genuine,1,0.00375,0.241102
family_b_004753_text_qr_mismatch,family_b,8a70f1eefd2662c2,v1,text_qr_mismatch,forged,genuine,1,0.020677,0.99201
family_b_004754_qr_only_mismatch,family_b,8a70f1eefd2662c2,v1,qr_only_mismatch,forged,genuine,1,0.005995,0.949216
family_b_004755_checksum_invalid,family_b,8a70f1eefd2662c2,v1,checksum_invalid,forged,genuine,1,0.013926,0.99722
family_b_004756_format_invalid,family_b,8a70f1eefd2662c2,v1,format_invalid,forged,genuine,1,0.006612,0.991756
family_b_004757_field_missing,family_b,8a70f1eefd2662c2,v1,field_missing,forged,genuine,1,0.001361,0.905775
family_b_004758_fine_grained_edit,family_b,8a70f1eefd2662c2,v1,fine_grained_edit,forged,genuine,1,0.030879,0.998377
family_b_004759_coordinated_full_forgery,family_b,8a70f1eefd2662c2,v1,coordinated_full_forgery,forged,genuine,1,0.011767,0.241102
family_b_004760_visual_splice,family_b,8a70f1eefd2662c2,v1,visual_splice,forged,forged,1,0.998334,0.998377
family_b_004761_visual_splice,family_b,8a70f1eefd2662c2,v1,visual_splice,forged,forged,1,0.999856,0.241102
family_b_004762_visual_splice,family_b,8a70f1eefd2662c2,v1,visual_splice,forged,forged,1,0.006241,0.241102
family_b_004763_genuine,family_b,0418ce80f189cf00,v1,genuine,genuine,genuine,1,0.001978,0.241102
family_b_004764_text_qr_mismatch,family_b,0418ce80f189cf00,v1,text_qr_mismatch,forged,genuine,1,0.002058,0.99201
family_b_004765_qr_only_mismatch,family_b,0418ce80f189cf00,v1,qr_only_mismatch,forged,genuine,1,0.001894,0.989609
family_b_004766_checksum_invalid,family_b,0418ce80f189cf00,v1,checksum_invalid,forged,genuine,1,0.018691,0.99722
family_b_004767_format_invalid,family_b,0418ce80f189cf00,v1,format_invalid,forged,genuine,1,0.000515,0.990081
family_b_004768_field_missing,family_b,0418ce80f189cf00,v1,field_missing,forged,genuine,1,0.000471,0.991134
family_b_004769_fine_grained_edit,family_b,0418ce80f189cf00,v1,fine_grained_edit,forged,genuine,1,6e-05,0.987579
family_b_004770_coordinated_full_forgery,family_b,0418ce80f189cf00,v1,coordinated_full_forgery,forged,genuine,1,0.016533,0.241102
family_b_004771_visual_splice,family_b,0418ce80f189cf00,v1,visual_splice,forged,forged,1,0.999377,0.241102
family_b_004772_visual_splice,family_b,0418ce80f189cf00,v1,visual_splice,forged,forged,1,0.998826,0.241102
family_b_004773_visual_splice,family_b,0418ce80f189cf00,v1,visual_splice,forged,forged,1,0.997347,0.241102
family_b_004796_genuine,family_b,f7d942add611a660,v1,genuine,genuine,genuine,0,0.003396,0.242722
family_b_004797_text_qr_mismatch,family_b,f7d942add611a660,v1,text_qr_mismatch,forged,genuine,0,0.001195,0.976678
family_b_004798_qr_only_mismatch,family_b,f7d942add611a660,v1,qr_only_mismatch,forged,genuine,0,0.002819,0.976678
family_b_004799_checksum_invalid,family_b,f7d942add611a660,v1,checksum_invalid,forged,genuine,0,0.007247,0.996854
family_b_004800_format_invalid,family_b,f7d942add611a660,v1,format_invalid,forged,genuine,0,0.010745,0.992861
family_b_004801_field_missing,family_b,f7d942add611a660,v1,field_missing,forged,genuine,0,0.011244,0.990255
family_b_004802_fine_grained_edit,family_b,f7d942add611a660,v1,fine_grained_edit,forged,genuine,0,0.005046,0.934081
family_b_004803_coordinated_full_forgery,family_b,f7d942add611a660,v1,coordinated_full_forgery,forged,genuine,0,0.104314,0.242722
family_b_004804_visual_splice,family_b,f7d942add611a660,v1,visual_splice,forged,forged,0,0.999948,0.242722
family_b_004805_visual_splice,family_b,f7d942add611a660,v1,visual_splice,forged,forged,0,0.999936,0.242722
family_b_004806_visual_splice,family_b,f7d942add611a660,v1,visual_splice,forged,forged,0,0.978961,0.98467
family_b_004807_genuine,family_b,64c4b6750c353df9,v2,genuine,genuine,genuine,1,0.009459,0.241102
family_b_004808_text_qr_mismatch,family_b,64c4b6750c353df9,v2,text_qr_mismatch,forged,genuine,1,0.011553,0.949216
family_b_004809_qr_only_mismatch,family_b,64c4b6750c353df9,v2,qr_only_mismatch,forged,genuine,1,0.004141,0.989609
family_b_004810_checksum_invalid,family_b,64c4b6750c353df9,v2,checksum_invalid,forged,genuine,1,0.008045,0.99722
family_b_004811_format_invalid,family_b,64c4b6750c353df9,v2,format_invalid,forged,genuine,1,0.00176,0.991756
family_b_004812_field_missing,family_b,64c4b6750c353df9,v2,field_missing,forged,genuine,1,0.000209,0.905775
family_b_004813_fine_grained_edit,family_b,64c4b6750c353df9,v2,fine_grained_edit,forged,genuine,1,0.001841,0.989609
family_b_004814_coordinated_full_forgery,family_b,64c4b6750c353df9,v2,coordinated_full_forgery,forged,genuine,1,0.017033,0.241102
family_b_004815_visual_splice,family_b,64c4b6750c353df9,v2,visual_splice,forged,forged,1,0.99944,0.241102
family_b_004816_visual_splice,family_b,64c4b6750c353df9,v2,visual_splice,forged,forged,1,0.99992,0.241102
family_b_004817_visual_splice,family_b,64c4b6750c353df9,v2,visual_splice,forged,forged,1,0.99955,0.989609
family_b_004840_genuine,family_b,1b4e136b943ef843,v1,genuine,genuine,genuine,2,0.007914,0.242012
family_b_004841_text_qr_mismatch,family_b,1b4e136b943ef843,v1,text_qr_mismatch,forged,genuine,2,0.000704,0.991268
family_b_004842_qr_only_mismatch,family_b,1b4e136b943ef843,v1,qr_only_mismatch,forged,genuine,2,0.00936,0.974183
family_b_004843_checksum_invalid,family_b,1b4e136b943ef843,v1,checksum_invalid,forged,genuine,2,0.071141,0.984401
family_b_004844_format_invalid,family_b,1b4e136b943ef843,v1,format_invalid,forged,genuine,2,0.003476,0.998567
family_b_004845_field_missing,family_b,1b4e136b943ef843,v1,field_missing,forged,genuine,2,5.9e-05,0.992396
family_b_004846_fine_grained_edit,family_b,1b4e136b943ef843,v1,fine_grained_edit,forged,genuine,2,0.005817,0.990096
family_b_004847_coordinated_full_forgery,family_b,1b4e136b943ef843,v1,coordinated_full_forgery,forged,genuine,2,0.017322,0.242012
family_b_004848_visual_splice,family_b,1b4e136b943ef843,v1,visual_splice,forged,forged,2,0.999856,0.242012
family_b_004849_visual_splice,family_b,1b4e136b943ef843,v1,visual_splice,forged,forged,2,0.999911,0.242012
family_b_004850_visual_splice,family_b,1b4e136b943ef843,v1,visual_splice,forged,forged,2,0.999223,0.242012
family_b_004851_genuine,family_b,a5e01af274faa2a9,v1,genuine,genuine,genuine,1,0.002167,0.241102
family_b_004852_text_qr_mismatch,family_b,a5e01af274faa2a9,v1,text_qr_mismatch,forged,genuine,1,0.011014,0.99201
family_b_004853_qr_only_mismatch,family_b,a5e01af274faa2a9,v1,qr_only_mismatch,forged,genuine,1,0.001389,0.989609
family_b_004854_checksum_invalid,family_b,a5e01af274faa2a9,v1,checksum_invalid,forged,genuine,1,0.003976,0.99722
family_b_004855_format_invalid,family_b,a5e01af274faa2a9,v1,format_invalid,forged,genuine,1,0.003449,0.991756
family_b_004856_field_missing,family_b,a5e01af274faa2a9,v1,field_missing,forged,genuine,1,0.000457,0.986946
family_b_004857_fine_grained_edit,family_b,a5e01af274faa2a9,v1,fine_grained_edit,forged,genuine,1,0.002161,0.853059
family_b_004858_coordinated_full_forgery,family_b,a5e01af274faa2a9,v1,coordinated_full_forgery,forged,genuine,1,0.004873,0.241102
family_b_004859_visual_splice,family_b,a5e01af274faa2a9,v1,visual_splice,forged,forged,1,0.999635,0.241102
family_b_004860_visual_splice,family_b,a5e01af274faa2a9,v1,visual_splice,forged,forged,1,0.999358,0.241102
family_b_004861_visual_splice,family_b,a5e01af274faa2a9,v1,visual_splice,forged,forged,1,0.999857,0.241102
family_b_004862_genuine,family_b,7553757be990171b,v1,genuine,genuine,genuine,2,0.004513,0.242012
family_b_004863_text_qr_mismatch,family_b,7553757be990171b,v1,text_qr_mismatch,forged,genuine,2,0.000351,0.990915
family_b_004864_qr_only_mismatch,family_b,7553757be990171b,v1,qr_only_mismatch,forged,genuine,2,0.005409,0.975808
family_b_004865_checksum_invalid,family_b,7553757be990171b,v1,checksum_invalid,forged,genuine,2,0.016087,0.984401
family_b_004866_format_invalid,family_b,7553757be990171b,v1,format_invalid,forged,genuine,2,0.168433,0.998567
family_b_004867_field_missing,family_b,7553757be990171b,v1,field_missing,forged,genuine,2,0.001104,0.989988
family_b_004868_fine_grained_edit,family_b,7553757be990171b,v1,fine_grained_edit,forged,genuine,2,0.007486,0.990096
family_b_004869_coordinated_full_forgery,family_b,7553757be990171b,v1,coordinated_full_forgery,forged,genuine,2,0.36567,0.242012
family_b_004870_visual_splice,family_b,7553757be990171b,v1,visual_splice,forged,forged,2,0.999375,0.975808
family_b_004871_visual_splice,family_b,7553757be990171b,v1,visual_splice,forged,forged,2,0.999844,0.242012
family_b_004872_visual_splice,family_b,7553757be990171b,v1,visual_splice,forged,forged,2,0.998081,0.242012
