id,record_id,document_family,tamper_type,final_label,target,cnn_probability,cnn_prediction,m3_probability,m3_calibrated_probability,oof_fold,image_path
family_b_002346_checksum_invalid,2bae41e2a696ce60,1.0,checksum_invalid,forged,1,0.009291928261518478,0,0.999247,0.995264,0,images/family_b/family_b_002346_checksum_invalid.png
family_b_002347_format_invalid,2bae41e2a696ce60,1.0,format_invalid,forged,1,0.0559827946126461,0,0.998274,0.995178,0,images/family_b/family_b_002347_format_invalid.png
family_b_002348_field_missing,2bae41e2a696ce60,1.0,field_missing,forged,1,0.007195255719125271,0,0.991713,0.995107,0,images/family_b/family_b_002348_field_missing.png
family_b_002349_fine_grained_edit,2bae41e2a696ce60,1.0,fine_grained_edit,forged,1,0.5253780484199524,1,0.994877,0.995093,0,images/family_b/family_b_002349_fine_grained_edit.png
family_b_002350_coordinated_full_forgery,2bae41e2a696ce60,1.0,coordinated_full_forgery,forged,1,0.16874584555625916,0,0.242431,0.754239,0,images/family_b/family_b_002350_coordinated_full_forgery.png
family_b_002351_visual_splice,2bae41e2a696ce60,1.0,visual_splice,forged,1,0.9999592304229736,1,0.242431,0.754239,0,images/family_b/family_b_002351_visual_splice.png
family_b_002352_visual_splice,2bae41e2a696ce60,1.0,visual_splice,forged,1,0.9999127388000488,1,0.242431,0.754239,0,images/family_b/family_b_002352_visual_splice.png
family_b_002353_visual_splice,2bae41e2a696ce60,1.0,visual_splice,forged,1,0.9468865394592285,1,0.242431,0.754239,0,images/family_b/family_b_002353_visual_splice.png
family_b_002354_genuine,a82189a1cbb90806,1.0,genuine,genuine,0,0.014208833687007427,0,0.242431,0.754239,3,images/family_b/family_b_002354_genuine.png
family_b_002355_text_qr_mismatch,a82189a1cbb90806,1.0,text_qr_mismatch,forged,1,0.018449800089001656,0,0.999735,0.995247,3,images/family_b/family_b_002355_text_qr_mismatch.png
family_b_002356_qr_only_mismatch,a82189a1cbb90806,1.0,qr_only_mismatch,forged,1,0.05609426274895668,0,0.999735,0.995247,3,images/family_b/family_b_002356_qr_only_mismatch.png
family_b_002357_checksum_invalid,a82189a1cbb90806,1.0,checksum_invalid,forged,1,0.09035356342792511,0,0.999247,0.995264,3,images/family_b/family_b_002357_checksum_invalid.png
family_b_002358_format_invalid,a82189a1cbb90806,1.0,format_invalid,forged,1,0.028055010363459587,0,0.998274,0.995178,3,images/family_b/family_b_002358_format_invalid.png
family_b_002359_field_missing,a82189a1cbb90806,1.0,field_missing,forged,1,0.0006658917409367859,0,0.986605,0.995082,3,images/family_b/family_b_002359_field_missing.png
family_b_002360_fine_grained_edit,a82189a1cbb90806,1.0,fine_grained_edit,forged,1,0.485149085521698,0,0.994877,0.995093,3,images/family_b/family_b_002360_fine_grained_edit.png
family_b_002361_coordinated_full_forgery,a82189a1cbb90806,1.0,coordinated_full_forgery,forged,1,0.06714963912963867,0,0.242431,0.754239,3,images/family_b/family_b_002361_coordinated_full_forgery.png
family_b_002362_visual_splice,a82189a1cbb90806,1.0,visual_splice,forged,1,0.9999909400939941,1,0.242431,0.754239,3,images/family_b/family_b_002362_visual_splice.png
family_b_002363_visual_splice,a82189a1cbb90806,1.0,visual_splice,forged,1,0.9991494417190552,1,0.991713,0.995107,3,images/family_b/family_b_002363_visual_splice.png
family_b_002364_visual_splice,a82189a1cbb90806,1.0,visual_splice,forged,1,0.9998761415481567,1,0.242431,0.754239,3,images/family_b/family_b_002364_visual_splice.png
family_b_002365_genuine,ab9e653da8b48624,1.0,genuine,genuine,0,0.2555978298187256,0,0.242431,0.754239,3,images/family_b/family_b_002365_genuine.png
family_b_002366_text_qr_mismatch,ab9e653da8b48624,1.0,text_qr_mismatch,forged,1,0.15345659852027893,0,0.95527,0.994138,3,images/family_b/family_b_002366_text_qr_mismatch.png
family_b_002367_qr_only_mismatch,ab9e653da8b48624,1.0,qr_only_mismatch,forged,1,0.009369689039885998,0,0.990256,0.994917,3,images/family_b/family_b_002367_qr_only_mismatch.png
family_b_002368_checksum_invalid,ab9e653da8b48624,1.0,checksum_invalid,forged,1,0.019086826592683792,0,0.999247,0.995264,3,images/family_b/family_b_002368_checksum_invalid.png
family_b_002369_format_invalid,ab9e653da8b48624,1.0,format_invalid,forged,1,0.05650690943002701,0,0.999039,0.995225,3,images/family_b/family_b_002369_format_invalid.png
family_b_002370_field_missing,ab9e653da8b48624,1.0,field_missing,forged,1,0.019730638712644577,0,0.966306,0.994654,3,images/family_b/family_b_002370_field_missing.png
family_b_002371_fine_grained_edit,ab9e653da8b48624,1.0,fine_grained_edit,forged,1,0.8661963939666748,1,0.977444,0.994139,3,images/family_b/family_b_002371_fine_grained_edit.png
family_b_002372_coordinated_full_forgery,ab9e653da8b48624,1.0,coordinated_full_forgery,forged,1,0.06679285317659378,0,0.242431,0.754239,3,images/family_b/family_b_002372_coordinated_full_forgery.png
family_b_002373_visual_splice,ab9e653da8b48624,1.0,visual_splice,forged,1,0.9999539852142334,1,0.242431,0.754239,3,images/family_b/family_b_002373_visual_splice.png
family_b_002374_visual_splice,ab9e653da8b48624,1.0,visual_splice,forged,1,0.9999479055404663,1,0.242431,0.754239,3,images/family_b/family_b_002374_visual_splice.png
family_b_002375_visual_splice,ab9e653da8b48624,1.0,visual_splice,forged,1,0.9694371819496155,1,0.242431,0.754239,3,images/family_b/family_b_002375_visual_splice.png
family_b_002376_genuine,a47016d093ba460e,1.0,genuine,genuine,0,0.3078579008579254,0,0.242431,0.754239,0,images/family_b/family_b_002376_genuine.png
family_b_002377_text_qr_mismatch,a47016d093ba460e,1.0,text_qr_mismatch,forged,1,0.1932288408279419,0,0.999735,0.995247,0,images/family_b/family_b_002377_text_qr_mismatch.png
family_b_002378_qr_only_mismatch,a47016d093ba460e,1.0,qr_only_mismatch,forged,1,0.3104657530784607,0,0.403446,0.884797,0,images/family_b/family_b_002378_qr_only_mismatch.png
family_b_002379_checksum_invalid,a47016d093ba460e,1.0,checksum_invalid,forged,1,0.006598710548132658,0,0.999247,0.995264,0,images/family_b/family_b_002379_checksum_invalid.png
family_b_002380_format_invalid,a47016d093ba460e,1.0,format_invalid,forged,1,0.22458504140377045,0,0.998274,0.995178,0,images/family_b/family_b_002380_format_invalid.png
family_b_002381_field_missing,a47016d093ba460e,1.0,field_missing,forged,1,0.004012790974229574,0,0.978502,0.99498,0,images/family_b/family_b_002381_field_missing.png
family_b_002382_fine_grained_edit,a47016d093ba460e,1.0,fine_grained_edit,forged,1,0.02411922998726368,0,0.990256,0.994917,0,images/family_b/family_b_002382_fine_grained_edit.png
family_b_002383_coordinated_full_forgery,a47016d093ba460e,1.0,coordinated_full_forgery,forged,1,0.0206868015229702,0,0.242431,0.754239,0,images/family_b/family_b_002383_coordinated_full_forgery.png
family_b_002384_visual_splice,a47016d093ba460e,1.0,visual_splice,forged,1,0.9965091347694397,1,0.242431,0.754239,0,images/family_b/family_b_002384_visual_splice.png
family_b_002385_visual_splice,a47016d093ba460e,1.0,visual_splice,forged,1,0.9999537467956543,1,0.242431,0.754239,0,images/family_b/family_b_002385_visual_splice.png
family_b_002386_visual_splice,a47016d093ba460e,1.0,visual_splice,forged,1,0.9998337030410767,1,0.242431,0.754239,0,images/family_b/family_b_002386_visual_splice.png
family_b_002387_genuine,5010b6f7403ff8fe,1.0,genuine,genuine,0,0.0017751532141119242,0,0.242431,0.754239,3,images/family_b/family_b_002387_genuine.png
family_b_002388_text_qr_mismatch,5010b6f7403ff8fe,1.0,text_qr_mismatch,forged,1,0.18057769536972046,0,0.990256,0.994917,3,images/family_b/family_b_002388_text_qr_mismatch.png
family_b_002389_qr_only_mismatch,5010b6f7403ff8fe,1.0,qr_only_mismatch,forged,1,0.015760740265250206,0,0.403446,0.884797,3,images/family_b/family_b_002389_qr_only_mismatch.png
family_b_002390_checksum_invalid,5010b6f7403ff8fe,1.0,checksum_invalid,forged,1,0.42403456568717957,0,0.999247,0.995264,3,images/family_b/family_b_002390_checksum_invalid.png
family_b_002391_format_invalid,5010b6f7403ff8fe,1.0,format_invalid,forged,1,0.026943527162075043,0,0.999039,0.995225,3,images/family_b/family_b_002391_format_invalid.png
family_b_002392_field_missing,5010b6f7403ff8fe,1.0,field_missing,forged,1,0.000577928964048624,0,0.986605,0.995082,3,images/family_b/family_b_002392_field_missing.png
family_b_002393_fine_grained_edit,5010b6f7403ff8fe,1.0,fine_grained_edit,forged,1,0.0313500352203846,0,0.994877,0.995093,3,images/family_b/family_b_002393_fine_grained_edit.png
family_b_002394_coordinated_full_forgery,5010b6f7403ff8fe,1.0,coordinated_full_forgery,forged,1,0.28493309020996094,0,0.242431,0.754239,3,images/family_b/family_b_002394_coordinated_full_forgery.png
family_b_002395_visual_splice,5010b6f7403ff8fe,1.0,visual_splice,forged,1,0.9999001026153564,1,0.242431,0.754239,3,images/family_b/family_b_002395_visual_splice.png
family_b_002396_visual_splice,5010b6f7403ff8fe,1.0,visual_splice,forged,1,0.9999867677688599,1,0.242431,0.754239,3,images/family_b/family_b_002396_visual_splice.png
family_b_002397_visual_splice,5010b6f7403ff8fe,1.0,visual_splice,forged,1,0.9999816417694092,1,0.991713,0.995107,3,images/family_b/family_b_002397_visual_splice.png
family_b_002409_genuine,c6d8598d982133f1,1.0,genuine,genuine,0,0.006024024449288845,0,0.242431,0.754239,3,images/family_b/family_b_002409_genuine.png
family_b_002410_text_qr_mismatch,c6d8598d982133f1,1.0,text_qr_mismatch,forged,1,0.011359336785972118,0,0.98952,0.994604,3,images/family_b/family_b_002410_text_qr_mismatch.png
family_b_002411_qr_only_mismatch,c6d8598d982133f1,1.0,qr_only_mismatch,forged,1,0.00280359317548573,0,0.975406,0.994721,3,images/family_b/family_b_002411_qr_only_mismatch.png
family_b_002412_checksum_invalid,c6d8598d982133f1,1.0,checksum_invalid,forged,1,0.0030875084921717644,0,0.999247,0.995264,3,images/family_b/family_b_002412_checksum_invalid.png
family_b_002413_format_invalid,c6d8598d982133f1,1.0,format_invalid,forged,1,0.0004821490147151053,0,0.999039,0.995225,3,images/family_b/family_b_002413_format_invalid.png
family_b_002414_field_missing,c6d8598d982133f1,1.0,field_missing,forged,1,0.0006075904821045697,0,0.978502,0.99498,3,images/family_b/family_b_002414_field_missing.png
family_b_002415_fine_grained_edit,c6d8598d982133f1,1.0,fine_grained_edit,forged,1,0.16743680834770203,0,0.990256,0.994917,3,images/family_b/family_b_002415_fine_grained_edit.png
family_b_002416_coordinated_full_forgery,c6d8598d982133f1,1.0,coordinated_full_forgery,forged,1,0.01378361415117979,0,0.242431,0.754239,3,images/family_b/family_b_002416_coordinated_full_forgery.png
family_b_002417_visual_splice,c6d8598d982133f1,1.0,visual_splice,forged,1,0.9999635219573975,1,0.242431,0.754239,3,images/family_b/family_b_002417_visual_splice.png
family_b_002418_visual_splice,c6d8598d982133f1,1.0,visual_splice,forged,1,0.9999736547470093,1,0.242431,0.754239,3,images/family_b/family_b_002418_visual_splice.png
family_b_002419_visual_splice,c6d8598d982133f1,1.0,visual_splice,forged,1,0.9983716607093811,1,0.242431,0.754239,3,images/family_b/family_b_002419_visual_splice.png
family_b_002420_genuine,827c80354ac86b04,1.0,genuine,genuine,0,0.008702482096850872,0,0.242431,0.754239,0,images/family_b/family_b_002420_genuine.png
family_b_002421_text_qr_mismatch,827c80354ac86b04,1.0,text_qr_mismatch,forged,1,0.004439169075340033,0,0.403446,0.884797,0,images/family_b/family_b_002421_text_qr_mismatch.png
family_b_002422_qr_only_mismatch,827c80354ac86b04,1.0,qr_only_mismatch,forged,1,0.004030656535178423,0,0.990256,0.994917,0,images/family_b/family_b_002422_qr_only_mismatch.png
family_b_002423_checksum_invalid,827c80354ac86b04,1.0,checksum_invalid,forged,1,0.009657533839344978,0,0.999247,0.995264,0,images/family_b/family_b_002423_checksum_invalid.png
family_b_002424_format_invalid,827c80354ac86b04,1.0,format_invalid,forged,1,0.24594317376613617,0,0.973224,0.994385,0,images/family_b/family_b_002424_format_invalid.png
family_b_002425_field_missing,827c80354ac86b04,1.0,field_missing,forged,1,0.004087126348167658,0,0.438699,0.911005,0,images/family_b/family_b_002425_field_missing.png
family_b_002426_fine_grained_edit,827c80354ac86b04,1.0,fine_grained_edit,forged,1,0.15603677928447723,0,0.403446,0.884797,0,images/family_b/family_b_002426_fine_grained_edit.png
family_b_002427_coordinated_full_forgery,827c80354ac86b04,1.0,coordinated_full_forgery,forged,1,0.03632434830069542,0,0.242431,0.754239,0,images/family_b/family_b_002427_coordinated_full_forgery.png
family_b_002428_visual_splice,827c80354ac86b04,1.0,visual_splice,forged,1,0.9995160102844238,1,0.242431,0.754239,0,images/family_b/family_b_002428_visual_splice.png
family_b_002429_visual_splice,827c80354ac86b04,1.0,visual_splice,forged,1,0.9999270439147949,1,0.403446,0.884797,0,images/family_b/family_b_002429_visual_splice.png
family_b_002430_visual_splice,827c80354ac86b04,1.0,visual_splice,forged,1,0.9986748695373535,1,0.242431,0.754239,0,images/family_b/family_b_002430_visual_splice.png
family_b_002431_genuine,c9e519968665af42,1.0,genuine,genuine,0,0.09200584888458252,0,0.242431,0.754239,3,images/family_b/family_b_002431_genuine.png
family_b_002432_text_qr_mismatch,c9e519968665af42,1.0,text_qr_mismatch,forged,1,0.18864551186561584,0,0.98952,0.994604,3,images/family_b/family_b_002432_text_qr_mismatch.png
family_b_002433_qr_only_mismatch,c9e519968665af42,1.0,qr_only_mismatch,forged,1,0.11071588844060898,0,0.95507,0.993679,3,images/family_b/family_b_002433_qr_only_mismatch.png
family_b_002434_checksum_invalid,c9e519968665af42,1.0,checksum_invalid,forged,1,0.027278581634163857,0,0.999247,0.995264,3,images/family_b/family_b_002434_checksum_invalid.png
family_b_002435_format_invalid,c9e519968665af42,1.0,format_invalid,forged,1,0.009946569800376892,0,0.998274,0.995178,3,images/family_b/family_b_002435_format_invalid.png
family_b_002436_field_missing,c9e519968665af42,1.0,field_missing,forged,1,0.0024302410893142223,0,0.986605,0.995082,3,images/family_b/family_b_002436_field_missing.png
family_b_002437_fine_grained_edit,c9e519968665af42,1.0,fine_grained_edit,forged,1,0.01686662994325161,0,0.990256,0.994917,3,images/family_b/family_b_002437_fine_grained_edit.png
family_b_002438_coordinated_full_forgery,c9e519968665af42,1.0,coordinated_full_forgery,forged,1,0.030843986198306084,0,0.242431,0.754239,3,images/family_b/family_b_002438_coordinated_full_forgery.png
family_b_002439_visual_splice,c9e519968665af42,1.0,visual_splice,forged,1,0.9999887943267822,1,0.242431,0.754239,3,images/family_b/family_b_002439_visual_splice.png
family_b_002440_visual_splice,c9e519968665af42,1.0,visual_splice,forged,1,0.9992652535438538,1,0.242431,0.754239,3,images/family_b/family_b_002440_visual_splice.png
family_b_002441_visual_splice,c9e519968665af42,1.0,visual_splice,forged,1,0.9999721050262451,1,0.242431,0.754239,3,images/family_b/family_b_002441_visual_splice.png
family_b_002442_genuine,65f741f2bae74efb,1.0,genuine,genuine,0,0.1552143394947052,0,0.242431,0.754239,3,images/family_b/family_b_002442_genuine.png
family_b_002443_text_qr_mismatch,65f741f2bae74efb,1.0,text_qr_mismatch,forged,1,0.29312530159950256,0,0.999735,0.995247,3,images/family_b/family_b_002443_text_qr_mismatch.png
family_b_002444_qr_only_mismatch,65f741f2bae74efb,1.0,qr_only_mismatch,forged,1,0.11183147877454758,0,0.990256,0.994917,3,images/family_b/family_b_002444_qr_only_mismatch.png
family_b_002445_checksum_invalid,65f741f2bae74efb,1.0,checksum_invalid,forged,1,0.19393858313560486,0,0.999247,0.995264,3,images/family_b/family_b_002445_checksum_invalid.png
family_b_002446_format_invalid,65f741f2bae74efb,1.0,format_invalid,forged,1,0.009507696144282818,0,0.999039,0.995225,3,images/family_b/family_b_002446_format_invalid.png
family_b_002447_field_missing,65f741f2bae74efb,1.0,field_missing,forged,1,0.0023151293862611055,0,0.978502,0.99498,3,images/family_b/family_b_002447_field_missing.png
family_b_002448_fine_grained_edit,65f741f2bae74efb,1.0,fine_grained_edit,forged,1,0.24221013486385345,0,0.990256,0.994917,3,images/family_b/family_b_002448_fine_grained_edit.png
family_b_002449_coordinated_full_forgery,65f741f2bae74efb,1.0,coordinated_full_forgery,forged,1,0.010347778908908367,0,0.242431,0.754239,3,images/family_b/family_b_002449_coordinated_full_forgery.png
family_b_002450_visual_splice,65f741f2bae74efb,1.0,visual_splice,forged,1,0.9999479055404663,1,0.242431,0.754239,3,images/family_b/family_b_002450_visual_splice.png
family_b_002451_visual_splice,65f741f2bae74efb,1.0,visual_splice,forged,1,0.9712356328964233,1,0.242431,0.754239,3,images/family_b/family_b_002451_visual_splice.png
family_b_002452_visual_splice,65f741f2bae74efb,1.0,visual_splice,forged,1,0.9999816417694092,1,0.991713,0.995107,3,images/family_b/family_b_002452_visual_splice.png
family_b_002453_genuine,709def9fa2238da0,1.0,genuine,genuine,0,0.33328306674957275,0,0.242431,0.754239,0,images/family_b/family_b_002453_genuine.png
family_b_002454_text_qr_mismatch,709def9fa2238da0,1.0,text_qr_mismatch,forged,1,0.07541391998529434,0,0.999735,0.995247,0,images/family_b/family_b_002454_text_qr_mismatch.png
family_b_002455_qr_only_mismatch,709def9fa2238da0,1.0,qr_only_mismatch,forged,1,0.009377007372677326,0,0.95527,0.994138,0,images/family_b/family_b_002455_qr_only_mismatch.png
family_b_002456_checksum_invalid,709def9fa2238da0,1.0,checksum_invalid,forged,1,0.08780623227357864,0,0.999247,0.995264,0,images/family_b/family_b_002456_checksum_invalid.png
family_b_002457_format_invalid,709def9fa2238da0,1.0,format_invalid,forged,1,0.015283063054084778,0,0.998274,0.995178,0,images/family_b/family_b_002457_format_invalid.png
family_b_002458_field_missing,709def9fa2238da0,1.0,field_missing,forged,1,0.00011043106496799737,0,0.889257,0.991373,0,images/family_b/family_b_002458_field_missing.png
family_b_002459_fine_grained_edit,709def9fa2238da0,1.0,fine_grained_edit,forged,1,0.02617989480495453,0,0.977444,0.994139,0,images/family_b/family_b_002459_fine_grained_edit.png
family_b_002460_coordinated_full_forgery,709def9fa2238da0,1.0,coordinated_full_forgery,forged,1,0.010011845268309116,0,0.242431,0.754239,0,images/family_b/family_b_002460_coordinated_full_forgery.png
family_b_002461_visual_splice,709def9fa2238da0,1.0,visual_splice,forged,1,0.9999414682388306,1,0.242431,0.754239,0,images/family_b/family_b_002461_visual_splice.png
family_b_002462_visual_splice,709def9fa2238da0,1.0,visual_splice,forged,1,0.8368079662322998,1,0.242431,0.754239,0,images/family_b/family_b_002462_visual_splice.png
family_b_002463_visual_splice,709def9fa2238da0,1.0,visual_splice,forged,1,0.9988592863082886,1,0.242431,0.754239,0,images/family_b/family_b_002463_visual_splice.png
family_b_002475_genuine,ebcb20aae1d1e97a,1.0,genuine,genuine,0,0.012049481272697449,0,0.242431,0.754239,3,images/family_b/family_b_002475_genuine.png
family_b_002476_text_qr_mismatch,ebcb20aae1d1e97a,1.0,text_qr_mismatch,forged,1,0.0762437954545021,0,0.999735,0.995247,3,images/family_b/family_b_002476_text_qr_mismatch.png
family_b_002477_qr_only_mismatch,ebcb20aae1d1e97a,1.0,qr_only_mismatch,forged,1,0.04306691512465477,0,0.999735,0.995247,3,images/family_b/family_b_002477_qr_only_mismatch.png
family_b_002478_checksum_invalid,ebcb20aae1d1e97a,1.0,checksum_invalid,forged,1,0.41996660828590393,0,0.999247,0.995264,3,images/family_b/family_b_002478_checksum_invalid.png
family_b_002479_format_invalid,ebcb20aae1d1e97a,1.0,format_invalid,forged,1,0.048129428178071976,0,0.999039,0.995225,3,images/family_b/family_b_002479_format_invalid.png
family_b_002480_field_missing,ebcb20aae1d1e97a,1.0,field_missing,forged,1,0.004120951518416405,0,0.978502,0.99498,3,images/family_b/family_b_002480_field_missing.png
family_b_002481_fine_grained_edit,ebcb20aae1d1e97a,1.0,fine_grained_edit,forged,1,0.25219491124153137,0,0.789392,0.985734,3,images/family_b/family_b_002481_fine_grained_edit.png
family_b_002482_coordinated_full_forgery,ebcb20aae1d1e97a,1.0,coordinated_full_forgery,forged,1,0.08818463981151581,0,0.242431,0.754239,3,images/family_b/family_b_002482_coordinated_full_forgery.png
family_b_002483_visual_splice,ebcb20aae1d1e97a,1.0,visual_splice,forged,1,0.9181172847747803,1,0.242431,0.754239,3,images/family_b/family_b_002483_visual_splice.png
family_b_002484_visual_splice,ebcb20aae1d1e97a,1.0,visual_splice,forged,1,0.9999916553497314,1,0.242431,0.754239,3,images/family_b/family_b_002484_visual_splice.png
family_b_002485_visual_splice,ebcb20aae1d1e97a,1.0,visual_splice,forged,1,0.9999847412109375,1,0.242431,0.754239,3,images/family_b/family_b_002485_visual_splice.png
family_b_002486_genuine,02f1657640b1a947,1.0,genuine,genuine,0,0.013915996067225933,0,0.242431,0.754239,1,images/family_b/family_b_002486_genuine.png
family_b_002487_text_qr_mismatch,02f1657640b1a947,1.0,text_qr_mismatch,forged,1,0.005289085209369659,0,0.999735,0.995247,1,images/family_b/family_b_002487_text_qr_mismatch.png
family_b_002488_qr_only_mismatch,02f1657640b1a947,1.0,qr_only_mismatch,forged,1,0.05064425244927406,0,0.403446,0.884797,1,images/family_b/family_b_002488_qr_only_mismatch.png
family_b_002489_checksum_invalid,02f1657640b1a947,1.0,checksum_invalid,forged,1,0.027099233120679855,0,0.999247,0.995264,1,images/family_b/family_b_002489_checksum_invalid.png
family_b_002490_format_invalid,02f1657640b1a947,1.0,format_invalid,forged,1,0.011819216422736645,0,0.999039,0.995225,1,images/family_b/family_b_002490_format_invalid.png
family_b_002491_field_missing,02f1657640b1a947,1.0,field_missing,forged,1,0.0028134810272604227,0,0.978502,0.99498,1,images/family_b/family_b_002491_field_missing.png
family_b_002492_fine_grained_edit,02f1657640b1a947,1.0,fine_grained_edit,forged,1,0.001953772734850645,0,0.887103,0.991476,1,images/family_b/family_b_002492_fine_grained_edit.png
family_b_002493_coordinated_full_forgery,02f1657640b1a947,1.0,coordinated_full_forgery,forged,1,0.18238593637943268,0,0.242431,0.754239,1,images/family_b/family_b_002493_coordinated_full_forgery.png
family_b_002494_visual_splice,02f1657640b1a947,1.0,visual_splice,forged,1,0.9998522996902466,1,0.242431,0.754239,1,images/family_b/family_b_002494_visual_splice.png
family_b_002495_visual_splice,02f1657640b1a947,1.0,visual_splice,forged,1,0.9999682903289795,1,0.242431,0.754239,1,images/family_b/family_b_002495_visual_splice.png
family_b_002496_visual_splice,02f1657640b1a947,1.0,visual_splice,forged,1,0.9998874664306641,1,0.242431,0.754239,1,images/family_b/family_b_002496_visual_splice.png
family_b_002508_genuine,a8f44ddceed8312e,1.0,genuine,genuine,0,0.07165472209453583,0,0.403446,0.884797,0,images/family_b/family_b_002508_genuine.png
family_b_002509_text_qr_mismatch,a8f44ddceed8312e,1.0,text_qr_mismatch,forged,1,0.028591537848114967,0,0.403446,0.884797,0,images/family_b/family_b_002509_text_qr_mismatch.png
family_b_002510_qr_only_mismatch,a8f44ddceed8312e,1.0,qr_only_mismatch,forged,1,0.023532429710030556,0,0.999735,0.995247,0,images/family_b/family_b_002510_qr_only_mismatch.png
family_b_002511_checksum_invalid,a8f44ddceed8312e,1.0,checksum_invalid,forged,1,0.031624533236026764,0,0.983193,0.994724,0,images/family_b/family_b_002511_checksum_invalid.png
family_b_002512_format_invalid,a8f44ddceed8312e,1.0,format_invalid,forged,1,0.002200474264100194,0,0.973224,0.994385,0,images/family_b/family_b_002512_format_invalid.png
family_b_002513_field_missing,a8f44ddceed8312e,1.0,field_missing,forged,1,0.0006271061720326543,0,0.989479,0.995027,0,images/family_b/family_b_002513_field_missing.png
family_b_002514_fine_grained_edit,a8f44ddceed8312e,1.0,fine_grained_edit,forged,1,0.008949522860348225,0,0.403446,0.884797,0,images/family_b/family_b_002514_fine_grained_edit.png
family_b_002515_coordinated_full_forgery,a8f44ddceed8312e,1.0,coordinated_full_forgery,forged,1,0.08662553131580353,0,0.438699,0.911005,0,images/family_b/family_b_002515_coordinated_full_forgery.png
family_b_002516_visual_splice,a8f44ddceed8312e,1.0,visual_splice,forged,1,0.9999836683273315,1,0.403446,0.884797,0,images/family_b/family_b_002516_visual_splice.png
family_b_002517_visual_splice,a8f44ddceed8312e,1.0,visual_splice,forged,1,0.9997610449790955,1,0.403446,0.884797,0,images/family_b/family_b_002517_visual_splice.png
family_b_002518_visual_splice,a8f44ddceed8312e,1.0,visual_splice,forged,1,0.9999938011169434,1,0.403446,0.884797,0,images/family_b/family_b_002518_visual_splice.png
family_b_002519_genuine,9dfd0d8c8f6b3d13,1.0,genuine,genuine,0,0.13445666432380676,0,0.403446,0.884797,3,images/family_b/family_b_002519_genuine.png
family_b_002520_text_qr_mismatch,9dfd0d8c8f6b3d13,1.0,text_qr_mismatch,forged,1,0.018730726093053818,0,0.999735,0.995247,3,images/family_b/family_b_002520_text_qr_mismatch.png
family_b_002521_qr_only_mismatch,9dfd0d8c8f6b3d13,1.0,qr_only_mismatch,forged,1,0.4983990490436554,0,0.98952,0.994604,3,images/family_b/family_b_002521_qr_only_mismatch.png
family_b_002522_checksum_invalid,9dfd0d8c8f6b3d13,1.0,checksum_invalid,forged,1,0.1353021264076233,0,0.983193,0.994724,3,images/family_b/family_b_002522_checksum_invalid.png
family_b_002523_format_invalid,9dfd0d8c8f6b3d13,1.0,format_invalid,forged,1,0.03783196583390236,0,0.999039,0.995225,3,images/family_b/family_b_002523_format_invalid.png
family_b_002524_field_missing,9dfd0d8c8f6b3d13,1.0,field_missing,forged,1,0.006559011992067099,0,0.989479,0.995027,3,images/family_b/family_b_002524_field_missing.png
family_b_002525_fine_grained_edit,9dfd0d8c8f6b3d13,1.0,fine_grained_edit,forged,1,0.32392826676368713,0,0.95527,0.994138,3,images/family_b/family_b_002525_fine_grained_edit.png
family_b_002526_coordinated_full_forgery,9dfd0d8c8f6b3d13,1.0,coordinated_full_forgery,forged,1,0.050710711628198624,0,0.242431,0.754239,3,images/family_b/family_b_002526_coordinated_full_forgery.png
family_b_002527_visual_splice,9dfd0d8c8f6b3d13,1.0,visual_splice,forged,1,0.9999903440475464,1,0.403446,0.884797,3,images/family_b/family_b_002527_visual_splice.png
family_b_002528_visual_splice,9dfd0d8c8f6b3d13,1.0,visual_splice,forged,1,0.9999960660934448,1,0.242431,0.754239,3,images/family_b/family_b_002528_visual_splice.png
family_b_002529_visual_splice,9dfd0d8c8f6b3d13,1.0,visual_splice,forged,1,0.991450846195221,1,0.403446,0.884797,3,images/family_b/family_b_002529_visual_splice.png
family_b_002530_genuine,a30f860eca93b64f,1.0,genuine,genuine,0,0.027371391654014587,0,0.242431,0.754239,1,images/family_b/family_b_002530_genuine.png
family_b_002531_text_qr_mismatch,a30f860eca93b64f,1.0,text_qr_mismatch,forged,1,0.006301723886281252,0,0.95527,0.994138,1,images/family_b/family_b_002531_text_qr_mismatch.png
family_b_002532_qr_only_mismatch,a30f860eca93b64f,1.0,qr_only_mismatch,forged,1,0.07266886532306671,0,0.990256,0.994917,1,images/family_b/family_b_002532_qr_only_mismatch.png
family_b_002533_checksum_invalid,a30f860eca93b64f,1.0,checksum_invalid,forged,1,0.013459275476634502,0,0.999247,0.995264,1,images/family_b/family_b_002533_checksum_invalid.png
family_b_002534_format_invalid,a30f860eca93b64f,1.0,format_invalid,forged,1,0.0031107557006180286,0,0.999039,0.995225,1,images/family_b/family_b_002534_format_invalid.png
family_b_002535_field_missing,a30f860eca93b64f,1.0,field_missing,forged,1,0.000912718940526247,0,0.991713,0.995107,1,images/family_b/family_b_002535_field_missing.png
family_b_002536_fine_grained_edit,a30f860eca93b64f,1.0,fine_grained_edit,forged,1,0.04757799580693245,0,0.911977,0.99291,1,images/family_b/family_b_002536_fine_grained_edit.png
